Time_sec,Local_Field_Potential_mV
17.606,-0.21695
17.607,-0.193
17.608,-0.1825
17.609,-0.18479
17.61,-0.18466
17.611,-0.16716
17.612,-0.16847
17.613,-0.12558
17.614,-0.09021
17.615,-0.072251
17.616,-0.052335
17.617,-0.024059
17.618,0.010339
17.619,-0.042784
17.62,-0.076605
17.621,-0.043809
17.622,-0.045907
17.623,-0.053576
17.624,-0.050904
17.625,-0.04891
17.626,-0.047554
17.627,-0.057398
17.628,-0.037985
17.629,-0.040602
17.63,-0.06522
17.631,-0.082933
17.632,-0.096152
17.633,-0.092372
17.634,-0.10643
17.635,-0.10272
17.636,-0.09751
17.637,-0.081093
17.638,-0.037546
17.639,-0.03088
17.64,-0.0067805
17.641,0.048261
17.642,0.058831
17.643,0.06098
17.644,0.073385
17.645,0.086784
17.646,0.1047
17.647,0.1072
17.648,0.10065
17.649,0.078798
17.65,0.060269
17.651,0.041083
17.652,0.01887
17.653,-0.015823
17.654,-0.053573
17.655,-0.047704
17.656,-0.057726
17.657,-0.077626
17.658,-0.12492
17.659,-0.13462
17.66,-0.062482
17.661,-0.061118
17.662,-0.063055
17.663,-0.054445
17.664,-0.080318
17.665,-0.082014
17.666,-0.1135
17.667,-0.10814
17.668,-0.094773
17.669,-0.12869
17.67,-0.11721
17.671,-0.11899
17.672,-0.11795
17.673,-0.067241
17.674,0.0013745
17.675,0.032155
17.676,0.02956
17.677,0.072178
17.678,0.10851
17.679,0.11662
17.68,0.079568
17.681,0.051869
17.682,0.072903
17.683,0.065861
17.684,0.035532
17.685,0.011499
17.686,0.017375
17.687,0.039809
17.688,0.036046
17.689,0.042973
17.69,0.052491
17.691,0.020969
17.692,0.0078084
17.693,-0.0060213
17.694,-0.017234
17.695,-0.015408
17.696,-0.025699
17.697,-0.031047
17.698,-0.047232
17.699,-0.054052
17.7,-0.080524
17.701,-0.10106
17.702,-0.053883
17.703,-0.049895
17.704,-0.051065
17.705,-0.0038775
17.706,0.0040869
17.707,0.056352
17.708,0.099649
17.709,0.074062
17.71,0.092341
17.711,0.096485
17.712,0.085561
17.713,0.088409
17.714,0.076079
17.715,0.070646
17.716,0.030797
17.717,-0.0073321
17.718,-0.0012188
17.719,-0.010314
17.72,-0.029437
17.721,-0.020005
17.722,0.01833
17.723,0.031738
17.724,0.03529
17.725,0.018027
17.726,-0.0072807
17.727,0.026944
17.728,0.037922
17.729,0.0099323
17.73,0.011604
17.731,0.0119
17.732,0.010752
17.733,0.0076084
17.734,-0.029585
17.735,-0.06407
17.736,-0.060714
17.737,-0.073049
17.738,-0.093572
17.739,-0.066069
17.74,-0.016538
17.741,0.023905
17.742,0.019997
17.743,0.041234
17.744,0.076682
17.745,0.071001
17.746,0.093671
17.747,0.13864
17.748,0.18259
17.749,0.21005
17.75,0.19563
17.751,0.14942
17.752,0.15264
17.753,0.16443
17.754,0.11987
17.755,0.10341
17.756,0.10644
17.757,0.11497
17.758,0.11075
17.759,0.067334
17.76,0.067801
17.761,0.10899
17.762,0.12318
17.763,0.12211
17.764,0.1174
17.765,0.090428
17.766,0.06178
17.767,0.054808
17.768,0.066981
17.769,0.059198
17.77,0.013355
17.771,-0.022776
17.772,-0.037622
17.773,-0.087903
17.774,-0.1082
17.775,-0.086216
17.776,-0.12434
17.777,-0.10093
17.778,-0.041155
17.779,-0.015871
17.78,0.025045
17.781,0.055348
17.782,0.081678
17.783,0.094019
17.784,0.10257
17.785,0.079645
17.786,0.067398
17.787,0.069094
17.788,0.064251
17.789,0.09483
17.79,0.074703
17.791,0.061473
17.792,0.088654
17.793,0.095462
17.794,0.083909
17.795,0.079648
17.796,0.097716
17.797,0.092066
17.798,0.1059
17.799,0.10155
17.8,0.045243
17.801,0.034647
17.802,0.018717
17.803,0.024367
17.804,0.034125
17.805,0.012611
17.806,0.034889
17.807,0.046248
17.808,0.061633
17.809,0.049207
17.81,0.026742
17.811,0.059011
17.812,0.050059
17.813,0.061469
17.814,0.074684
17.815,0.018379
17.816,0.01554
17.817,0.019077
17.818,-0.02301
17.819,-0.030811
17.82,-0.048831
17.821,-0.074662
17.822,-0.030793
17.823,-0.018023
17.824,-0.022549
17.825,-0.030718
17.826,-0.063879
17.827,-0.0085839
17.828,0.0042224
17.829,-0.014627
17.83,-0.0093728
17.831,-0.028993
17.832,-0.043762
17.833,-0.101
17.834,-0.11875
17.835,-0.12572
17.836,-0.1532
17.837,-0.11195
17.838,0.0070451
17.839,0.1031
17.84,0.11501
17.841,0.15616
17.842,0.18702
17.843,0.19373
17.844,0.24805
17.845,0.26399
17.846,0.26412
17.847,0.26478
17.848,0.26339
17.849,0.27322
17.85,0.25976
17.851,0.24801
17.852,0.22444
17.853,0.19371
17.854,0.16689
17.855,0.15212
17.856,0.16489
17.857,0.16541
17.858,0.14821
17.859,0.10241
17.86,0.080712
17.861,0.13034
17.862,0.1176
17.863,0.10831
17.864,0.14146
17.865,0.1179
17.866,0.12655
17.867,0.098937
17.868,0.057681
17.869,0.064925
17.87,0.033701
17.871,0.056487
17.872,0.10607
17.873,0.13954
17.874,0.16493
17.875,0.14834
17.876,0.12725
17.877,0.13568
17.878,0.19734
17.879,0.19708
17.88,0.19463
17.881,0.24983
17.882,0.23056
17.883,0.24903
17.884,0.24942
17.885,0.20663
17.886,0.21801
17.887,0.16958
17.888,0.14752
17.889,0.1902
17.89,0.2026
17.891,0.19825
17.892,0.19314
17.893,0.20801
17.894,0.2583
17.895,0.26374
17.896,0.24573
17.897,0.23583
17.898,0.21586
17.899,0.243
17.9,0.22715
17.901,0.19132
17.902,0.19771
17.903,0.16256
17.904,0.16048
17.905,0.18663
17.906,0.18377
17.907,0.17459
17.908,0.17913
17.909,0.20778
17.91,0.24695
17.911,0.26627
17.912,0.2722
17.913,0.28511
17.914,0.28776
17.915,0.2527
17.916,0.25865
17.917,0.29824
17.918,0.25044
17.919,0.25284
17.92,0.29383
17.921,0.24197
17.922,0.21411
17.923,0.23139
17.924,0.21261
17.925,0.21916
17.926,0.22366
17.927,0.19307
17.928,0.17641
17.929,0.13332
17.93,0.083679
17.931,0.03637
17.932,-0.0042062
17.933,0.00057677
17.934,0.014885
17.935,-0.02666
17.936,-0.10735
17.937,-0.082489
17.938,-0.051288
17.939,-0.093509
17.94,-0.06896
17.941,-0.068739
17.942,-0.083486
17.943,-0.079173
17.944,-0.054957
17.945,-0.012153
17.946,-0.060594
17.947,-0.07781
17.948,-0.10066
17.949,-0.13044
17.95,-0.1344
17.951,-0.19393
17.952,-0.17266
17.953,-0.23448
17.954,-0.3214
17.955,-0.2755
17.956,-0.25216
17.957,-0.25349
17.958,-0.29511
17.959,-0.30646
17.96,-0.25685
17.961,-0.23305
17.962,-0.21953
17.963,-0.25501
17.964,-0.24122
17.965,-0.23793
17.966,-0.31796
17.967,-0.27652
17.968,-0.33947
17.969,-0.35767
17.97,-0.33561
17.971,-0.41387
17.972,-0.33741
17.973,-0.33203
17.974,-0.38186
17.975,-0.36557
17.976,-0.38347
17.977,-0.43856
17.978,-0.46726
17.979,-0.42749
17.98,-0.43621
17.981,-0.41192
17.982,-0.32473
17.983,-0.37728
17.984,-0.36947
17.985,-0.29327
17.986,-0.41387
17.987,-0.31594
17.988,-0.22664
17.989,-0.30899
17.99,-0.25373
17.991,-0.26993
17.992,-0.22472
17.993,-0.15046
17.994,-0.16511
17.995,-0.15239
17.996,-0.14415
17.997,-0.10295
17.998,-0.12159
17.999,-0.12859
18,-0.082265
18.001,-0.12818
18.002,-0.11727
18.003,-0.13965
18.004,-0.19062
18.005,-0.19007
18.006,-0.21044
18.007,-0.17566
18.008,-0.2117
18.009,-0.22158
18.01,-0.12283
18.011,-0.056316
18.012,-0.043682
18.013,-0.019401
18.014,-0.00033712
18.015,-0.0060765
18.016,0.0044091
18.017,-0.066234
18.018,-0.1059
18.019,-0.091932
18.02,-0.10214
18.021,-0.12664
18.022,-0.098291
18.023,-0.11219
18.024,-0.20491
18.025,-0.21125
18.026,-0.24611
18.027,-0.19945
18.028,-0.16983
18.029,-0.20648
18.03,-0.12484
18.031,-0.11016
18.032,-0.12705
18.033,-0.097671
18.034,-0.085649
18.035,-0.12251
18.036,-0.13782
18.037,-0.098854
18.038,-0.10549
18.039,-0.11941
18.04,-0.074936
18.041,-0.022481
18.042,-0.042445
18.043,-0.037392
18.044,0.0066634
18.045,-0.0054716
18.046,-7.68E-05
18.047,-0.040992
18.048,-0.086811
18.049,-0.033988
18.05,-0.075313
18.051,-0.10341
18.052,-0.077018
18.053,-0.064462
18.054,-0.10235
18.055,-0.18654
18.056,-0.11771
18.057,-0.063995
18.058,-0.080046
18.059,-0.026932
18.06,-0.044563
18.061,-0.064853
18.062,-0.064209
18.063,-0.089234
18.064,-0.087742
18.065,-0.045517
18.066,-0.038612
18.067,-0.070864
18.068,-0.046421
18.069,-0.055372
18.07,-0.077964
18.071,-0.065036
18.072,-0.051357
18.073,-0.062462
18.074,-0.10716
18.075,-0.19736
18.076,-0.23149
18.077,-0.201
18.078,-0.17089
18.079,-0.12686
18.08,-0.13515
18.081,-0.17391
18.082,-0.089662
18.083,-0.041246
18.084,-0.14144
18.085,-0.10657
18.086,-0.028606
18.087,-0.082133
18.088,-0.10616
18.089,-0.076497
18.09,-0.097627
18.091,-0.11174
18.092,-0.097754
18.093,-0.11613
18.094,-0.095559
18.095,-0.12421
18.096,-0.18542
18.097,-0.11477
18.098,-0.1277
18.099,-0.13359
18.1,-0.10707
18.101,-0.15401
18.102,-0.09686
18.103,-0.096213
18.104,-0.15393
18.105,-0.15136
18.106,-0.15934
18.107,-0.17079
18.108,-0.18751
18.109,-0.1579
18.11,-0.028879
18.111,-0.030762
18.112,-0.023295
18.113,0.048433
18.114,0.0090442
18.115,0.033295
18.116,0.072361
18.117,0.0119
18.118,-0.043494
18.119,-0.061708
18.12,-0.072826
18.121,-0.066381
18.122,-0.16353
18.123,-0.17601
18.124,-0.068802
18.125,-0.11903
18.126,-0.11792
18.127,-0.075889
18.128,-0.04133
18.129,0.0078289
18.13,0.0035628
18.131,-0.017405
18.132,-0.062211
18.133,-0.1004
18.134,-0.12976
18.135,-0.15147
18.136,-0.16474
18.137,-0.21183
18.138,-0.23847
18.139,-0.2352
18.14,-0.19379
18.141,-0.17874
18.142,-0.14511
18.143,-0.10291
18.144,-0.10326
18.145,-0.089808
18.146,-0.066624
18.147,-0.066825
18.148,-0.026945
18.149,0.024371
18.15,-0.0093557
18.151,-0.01764
18.152,-0.022889
18.153,-0.0039002
18.154,0.0065468
18.155,-0.013707
18.156,-0.021872
18.157,-0.016959
18.158,0.028272
18.159,0.0066014
18.16,0.0082506
18.161,0.050401
18.162,0.00048316
18.163,0.0063044
18.164,0.014929
18.165,-0.025443
18.166,-0.027361
18.167,-0.053335
18.168,-0.10878
18.169,-0.20544
18.17,-0.27127
18.171,-0.33348
18.172,-0.35184
18.173,-0.3074
18.174,-0.30613
18.175,-0.26639
18.176,-0.25236
18.177,-0.19688
18.178,-0.15399
18.179,-0.15111
18.18,-0.11721
18.181,-0.11571
18.182,-0.10991
18.183,-0.13024
18.184,-0.079827
18.185,-0.034391
18.186,-0.084584
18.187,-0.077179
18.188,-0.057638
18.189,-0.067448
18.19,-0.11669
18.191,-0.13393
18.192,-0.13479
18.193,-0.14811
18.194,-0.1297
18.195,-0.19029
18.196,-0.19816
18.197,-0.17832
18.198,-0.16323
18.199,-0.12131
18.2,-0.16922
18.201,-0.18039
18.202,-0.1618
18.203,-0.15496
18.204,-0.16429
18.205,-0.21283
18.206,-0.22106
18.207,-0.20859
18.208,-0.2152
18.209,-0.19879
18.21,-0.14387
18.211,-0.12826
18.212,-0.13353
18.213,-0.091156
18.214,-0.062228
18.215,-0.016083
18.216,0.0081406
18.217,0.0033084
18.218,-0.029114
18.219,-0.10592
18.22,-0.10631
18.221,-0.15803
18.222,-0.17358
18.223,-0.15673
18.224,-0.20273
18.225,-0.18976
18.226,-0.20619
18.227,-0.17315
18.228,-0.12135
18.229,-0.13103
18.23,-0.092869
18.231,-0.15139
18.232,-0.19097
18.233,-0.15103
18.234,-0.22615
18.235,-0.22277
18.236,-0.1865
18.237,-0.19047
18.238,-0.17507
18.239,-0.16674
18.24,-0.13339
18.241,-0.08477
18.242,-0.059408
18.243,-0.081158
18.244,-0.03696
18.245,0.030207
18.246,0.049943
18.247,0.052805
18.248,0.06701
18.249,0.099251
18.25,0.067193
18.251,0.083764
18.252,0.082394
18.253,0.029608
18.254,0.057967
18.255,0.078152
18.256,0.09129
18.257,0.12155
18.258,0.14197
18.259,0.1299
18.26,0.11317
18.261,0.13503
18.262,0.14511
18.263,0.14136
18.264,0.13617
18.265,0.14427
18.266,0.14055
18.267,0.16282
18.268,0.16194
18.269,0.094365
18.27,0.093718
18.271,0.098899
18.272,0.10704
18.273,0.12635
18.274,0.10642
18.275,0.10949
18.276,0.10805
18.277,0.083341
18.278,0.071448
18.279,0.098478
18.28,0.10378
18.281,0.092837
18.282,0.093872
18.283,0.078098
18.284,0.093526
18.285,0.083944
18.286,0.026404
18.287,0.020452
18.288,0.015893
18.289,0.032367
18.29,0.061203
18.291,0.071565
18.292,0.12435
18.293,0.13841
18.294,0.16379
18.295,0.21447
18.296,0.18255
18.297,0.16118
18.298,0.16839
18.299,0.15404
18.3,0.14826
18.301,0.13997
18.302,0.13383
18.303,0.14016
18.304,0.1444
18.305,0.13009
18.306,0.10054
18.307,0.078505
18.308,0.085013
18.309,0.11322
18.31,0.086099
18.311,0.0722
18.312,0.097534
18.313,0.078397
18.314,0.0778
18.315,0.068033
18.316,0.051992
18.317,0.055393
18.318,0.042021
18.319,0.037414
18.32,0.025408
18.321,0.020447
18.322,0.035807
18.323,0.025064
18.324,0.0091798
18.325,-0.009359
18.326,-0.009752
18.327,0.022467
18.328,0.031971
18.329,0.061708
18.33,0.077695
18.331,0.052825
18.332,0.049536
18.333,0.043667
18.334,0.033063
18.335,-0.030993
18.336,-0.086799
18.337,-0.043813
18.338,0.0067033
18.339,0.025816
18.34,0.019916
18.341,0.049953
18.342,0.065978
18.343,0.097906
18.344,0.14631
18.345,0.12501
18.346,0.15206
18.347,0.13381
18.348,0.13966
18.349,0.21688
18.35,0.23923
18.351,0.27059
18.352,0.25467
18.353,0.27189
18.354,0.31027
18.355,0.29172
18.356,0.30806
18.357,0.27761
18.358,0.27211
18.359,0.2777
18.36,0.27248
18.361,0.31127
18.362,0.29655
18.363,0.24437
18.364,0.17079
18.365,0.16101
18.366,0.15517
18.367,0.15601
18.368,0.18096
18.369,0.13709
18.37,0.10526
18.371,0.087992
18.372,0.12224
18.373,0.14194
18.374,0.13498
18.375,0.17589
18.376,0.18514
18.377,0.19085
18.378,0.20412
18.379,0.22573
18.38,0.21452
18.381,0.19361
18.382,0.18158
18.383,0.16859
18.384,0.16745
18.385,0.15006
18.386,0.12053
18.387,0.078933
18.388,0.096464
18.389,0.12704
18.39,0.12068
18.391,0.15022
18.392,0.16667
18.393,0.15377
18.394,0.146
18.395,0.13033
18.396,0.11093
18.397,0.11184
18.398,0.12364
18.399,0.11671
18.4,0.12198
18.401,0.13115
18.402,0.10156
18.403,0.086143
18.404,0.07722
18.405,0.067213
18.406,0.080536
18.407,0.082744
18.408,0.098084
18.409,0.099578
18.41,0.12105
18.411,0.15047
18.412,0.13476
18.413,0.14741
18.414,0.17506
18.415,0.18298
18.416,0.15093
18.417,0.12718
18.418,0.12856
18.419,0.085682
18.42,0.074136
18.421,0.10205
18.422,0.11629
18.423,0.14812
18.424,0.16034
18.425,0.13885
18.426,0.11667
18.427,0.10435
18.428,0.13699
18.429,0.15614
18.43,0.086246
18.431,0.040803
18.432,0.04115
18.433,0.048387
18.434,0.019339
18.435,-0.087133
18.436,-0.17152
18.437,-0.20745
18.438,-0.20003
18.439,-0.18168
18.44,-0.17572
18.441,-0.12531
18.442,-0.094725
18.443,-0.06651
18.444,-0.037513
18.445,-0.047058
18.446,-0.05113
18.447,-0.057547
18.448,-0.054604
18.449,-0.05699
18.45,-0.068282
18.451,-0.088269
18.452,-0.10962
18.453,-0.12191
18.454,-0.12675
18.455,-0.089011
18.456,-0.082101
18.457,-0.095467
18.458,-0.069994
18.459,-0.058543
18.46,-0.026758
18.461,0.080403
18.462,0.13964
18.463,0.13391
18.464,0.14731
18.465,0.14237
18.466,0.15698
18.467,0.17987
18.468,0.16104
18.469,0.1361
18.47,0.10562
18.471,0.10531
18.472,0.12748
18.473,0.10865
18.474,0.077531
18.475,0.02772
18.476,-0.0051721
18.477,0.012449
18.478,0.014373
18.479,0.018038
18.48,0.04632
18.481,0.01943
18.482,0.012556
18.483,0.064035
18.484,0.064024
18.485,0.078371
18.486,0.094296
18.487,0.060443
18.488,0.07256
18.489,0.087898
18.49,0.086937
18.491,0.12189
18.492,0.12467
18.493,0.1058
18.494,0.12661
18.495,0.16041
18.496,0.17758
18.497,0.16558
18.498,0.16701
18.499,0.17605
18.5,0.17143
18.501,0.18763
18.502,0.15946
18.503,0.11504
18.504,0.11648
18.505,0.1511
18.506,0.16892
18.507,0.18344
18.508,0.22377
18.509,0.18852
18.51,0.20864
18.511,0.27557
18.512,0.25809
18.513,0.24604
18.514,0.24162
18.515,0.23838
18.516,0.22106
18.517,0.17926
18.518,0.16309
18.519,0.13055
18.52,0.098105
18.521,0.10073
18.522,0.13693
18.523,0.18414
18.524,0.14864
18.525,0.073396
18.526,0.085205
18.527,0.13668
18.528,0.14625
18.529,0.14979
18.53,0.16301
18.531,0.1691
18.532,0.16338
18.533,0.14233
18.534,0.13455
18.535,0.1009
18.536,0.063264
18.537,0.093964
18.538,0.082417
18.539,0.078009
18.54,0.09264
18.541,0.090827
18.542,0.13877
18.543,0.18536
18.544,0.22485
18.545,0.24558
18.546,0.25361
18.547,0.25311
18.548,0.22897
18.549,0.20837
18.55,0.18185
18.551,0.16795
18.552,0.16385
18.553,0.13544
18.554,0.13005
18.555,0.12501
18.556,0.10841
18.557,0.11032
18.558,0.08794
18.559,0.086333
18.56,0.093012
18.561,0.085548
18.562,0.080317
18.563,0.059822
18.564,0.061452
18.565,0.027172
18.566,-0.019331
18.567,-0.01246
18.568,-0.00014492
18.569,0.0075546
18.57,-0.017186
18.571,-0.027169
18.572,0.0025829
18.573,0.022092
18.574,0.040163
18.575,0.01494
18.576,0.00013868
18.577,0.038001
18.578,0.052282
18.579,0.074816
18.58,0.098537
18.581,0.077272
18.582,0.080792
18.583,0.083359
18.584,0.077264
18.585,0.070509
18.586,0.045506
18.587,0.037833
18.588,0.028354
18.589,0.027067
18.59,0.057285
18.591,0.082614
18.592,0.059937
18.593,0.044364
18.594,0.10121
18.595,0.14132
18.596,0.14677
18.597,0.168
18.598,0.13879
18.599,0.090248
18.6,0.093691
18.601,0.071553
18.602,0.030094
18.603,0.034472
18.604,0.031742
18.605,0.015587
18.606,0.016839
18.607,0.010072
18.608,-0.0082697
18.609,-0.024157
18.61,-0.014096
18.611,-0.001261
18.612,-0.0045798
18.613,0.017172
18.614,0.030251
18.615,0.011477
18.616,0.0089175
18.617,0.022573
18.618,0.033286
18.619,0.031111
18.62,0.020135
18.621,0.0060562
18.622,-0.0034522
18.623,-0.020424
18.624,-0.04437
18.625,-0.072511
18.626,-0.078494
18.627,-0.066373
18.628,-0.035073
18.629,-0.0163
18.63,-0.025782
18.631,-0.015259
18.632,-0.011505
18.633,-0.0018391
18.634,0.020868
18.635,0.027638
18.636,0.015387
18.637,0.017587
18.638,-0.0049988
18.639,-0.028566
18.64,0.018946
18.641,0.044013
18.642,0.043975
18.643,0.083139
18.644,0.12176
18.645,0.15109
18.646,0.15062
18.647,0.1324
18.648,0.13184
18.649,0.12577
18.65,0.123
18.651,0.1617
18.652,0.16756
18.653,0.11812
18.654,0.07848
18.655,0.049547
18.656,0.016673
18.657,0.0078965
18.658,0.0069197
18.659,-0.00094297
18.66,0.050425
18.661,0.079565
18.662,0.060707
18.663,0.060094
18.664,0.04187
18.665,0.0039135
18.666,0.0012707
18.667,0.044956
18.668,0.017563
18.669,-0.053355
18.67,-0.074935
18.671,-0.074825
18.672,-0.075845
18.673,-0.08562
18.674,-0.089672
18.675,-0.10294
18.676,-0.11235
18.677,-0.091101
18.678,-0.091604
18.679,-0.13082
18.68,-0.13989
18.681,-0.13774
18.682,-0.14564
18.683,-0.14823
18.684,-0.17586
18.685,-0.18303
18.686,-0.14101
18.687,-0.15915
18.688,-0.16983
18.689,-0.080851
18.69,-0.052377
18.691,-0.07552
18.692,-0.091035
18.693,-0.09975
18.694,-0.06186
18.695,-0.031509
18.696,-0.073708
18.697,-0.14002
18.698,-0.14799
18.699,-0.1497
18.7,-0.13716
18.701,-0.14616
18.702,-0.19043
18.703,-0.19712
18.704,-0.22658
18.705,-0.22553
18.706,-0.22052
18.707,-0.29878
18.708,-0.35751
18.709,-0.35556
18.71,-0.34673
18.711,-0.32226
18.712,-0.30597
18.713,-0.31699
18.714,-0.32038
18.715,-0.36341
18.716,-0.38723
18.717,-0.38536
18.718,-0.39658
18.719,-0.39928
18.72,-0.40935
18.721,-0.38561
18.722,-0.33003
18.723,-0.27464
18.724,-0.21345
18.725,-0.18138
18.726,-0.18568
18.727,-0.18894
18.728,-0.19057
18.729,-0.12785
18.73,-0.072161
18.731,-0.095774
18.732,-0.1387
18.733,-0.16945
18.734,-0.17117
18.735,-0.19539
18.736,-0.19948
18.737,-0.18989
18.738,-0.18156
18.739,-0.13738
18.74,-0.10251
18.741,-0.066393
18.742,-0.031907
18.743,-0.027921
18.744,-0.014979
18.745,0.018614
18.746,0.016439
18.747,-0.030897
18.748,-0.061763
18.749,-0.04889
18.75,-0.034108
18.751,-0.030521
18.752,-0.047141
18.753,-0.085573
18.754,-0.085046
18.755,-0.062515
18.756,-0.07134
18.757,-0.06472
18.758,-0.040922
18.759,-0.035114
18.76,-0.042238
18.761,-0.036411
18.762,-0.017211
18.763,-0.035318
18.764,-0.06178
18.765,-0.067247
18.766,-0.079015
18.767,-0.098522
18.768,-0.12136
18.769,-0.14119
18.77,-0.17879
18.771,-0.21418
18.772,-0.20245
18.773,-0.13519
18.774,-0.076243
18.775,-0.060372
18.776,-0.0094261
18.777,0.03359
18.778,0.050011
18.779,0.081437
18.78,0.080429
18.781,0.055906
18.782,0.007618
18.783,-0.0040213
18.784,0.031439
18.785,0.031357
18.786,0.019906
18.787,-0.0022466
18.788,-0.012579
18.789,0.011003
18.79,0.023892
18.791,0.027092
18.792,0.068874
18.793,0.12009
18.794,0.13158
18.795,0.12143
18.796,0.11165
18.797,0.099212
18.798,0.08807
18.799,0.095479
18.8,0.10303
18.801,0.11994
18.802,0.072471
18.803,0.001329
18.804,0.030789
18.805,0.019355
18.806,-0.034377
18.807,-0.023934
18.808,0.025808
18.809,0.039476
18.81,0.048302
18.811,0.10585
18.812,0.10969
18.813,0.083189
18.814,0.056498
18.815,0.02193
18.816,-0.026112
18.817,-0.037748
18.818,-0.029742
18.819,-0.072219
18.82,-0.075102
18.821,-0.067664
18.822,-0.03009
18.823,-0.026039
18.824,-0.039127
18.825,0.012273
18.826,-0.018463
18.827,-0.0050555
18.828,-0.014461
18.829,-0.056534
18.83,-0.065306
18.831,-0.10678
18.832,-0.06017
18.833,-0.043695
18.834,-0.013697
18.835,-0.0064008
18.836,-0.066711
18.837,-0.092844
18.838,-0.13448
18.839,-0.15148
18.84,-0.20501
18.841,-0.19908
18.842,-0.17404
18.843,-0.16903
18.844,-0.10738
18.845,-0.085267
18.846,-0.047853
18.847,-0.040684
18.848,-0.04647
18.849,-0.028009
18.85,-0.015693
18.851,0.054664
18.852,0.083947
18.853,0.053524
18.854,0.049028
18.855,0.05817
18.856,0.062122
18.857,0.073555
18.858,0.056548
18.859,0.023195
18.86,0.039596
18.861,0.027519
18.862,0.030571
18.863,0.043535
18.864,0.011855
18.865,0.0069185
18.866,0.0015013
18.867,0.018411
18.868,0.027082
18.869,-0.029759
18.87,-0.063886
18.871,-0.03835
18.872,-0.0082751
18.873,0.0056595
18.874,0.0073467
18.875,-0.050633
18.876,-0.068808
18.877,-0.061963
18.878,-0.08107
18.879,-0.030182
18.88,-0.042091
18.881,-0.042339
18.882,-0.070083
18.883,-0.12617
18.884,-0.070952
18.885,-0.094439
18.886,-0.13348
18.887,-0.13421
18.888,-0.13409
18.889,-0.12536
18.89,-0.12562
18.891,-0.10054
18.892,-0.085328
18.893,-0.03317
18.894,0.0090135
18.895,0.028016
18.896,0.042137
18.897,0.017769
18.898,0.014822
18.899,0.015969
18.9,0.0014643
18.901,-0.0009909
18.902,-0.0073553
18.903,-0.020264
18.904,-0.021862
18.905,-0.012981
18.906,0.008805
18.907,0.033988
18.908,0.056314
18.909,0.059667
18.91,0.091867
18.911,0.14161
18.912,0.11268
18.913,0.1013
18.914,0.11403
18.915,0.10545
18.916,0.093537
18.917,0.055339
18.918,0.03645
18.919,-0.021537
18.92,-0.083042
18.921,-0.077554
18.922,-0.075009
18.923,-0.063296
18.924,-0.075795
18.925,-0.073568
18.926,-0.054143
18.927,-0.061856
18.928,-0.022152
18.929,-0.005825
18.93,-0.0093247
18.931,0.035324
18.932,0.068427
18.933,0.056343
18.934,0.062304
18.935,0.037396
18.936,-0.037555
18.937,-0.075826
18.938,-0.070592
18.939,-0.024782
18.94,-0.029084
18.941,-0.05763
18.942,-0.047651
18.943,-0.048141
18.944,-0.0026
18.945,0.02788
18.946,0.041509
18.947,0.067225
18.948,0.087634
18.949,0.11089
18.95,0.086795
18.951,0.079801
18.952,0.095988
18.953,0.0943
18.954,0.083125
18.955,0.097631
18.956,0.10963
18.957,0.091495
18.958,0.081466
18.959,0.063212
18.96,0.074656
18.961,0.10659
18.962,0.10873
18.963,0.098082
18.964,0.1011
18.965,0.084971
18.966,0.068317
18.967,0.070773
18.968,0.0171
18.969,-0.044669
18.97,-0.059821
18.971,-0.07204
18.972,-0.098242
18.973,-0.10402
18.974,-0.061955
18.975,-0.036319
18.976,-0.030608
18.977,-0.014192
