ModelYear,Manufacturer,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler ,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,Toyota,SCION,xD,1.8,4,27,33,29,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,3,0W-20,N,8,331,264,301
2013,Toyota,SCION,xD,1.8,4,27,33,29,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,3,0W-20,N,8,325,263,297
2013,Suzuki,Suzuki,SX4,2,4,23,30,26,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,3,SAE 5W-30 / SL,N,7,379,297,342
2013,Suzuki,Suzuki,SX4,2,4,22,30,25,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,3,SAE 5W-30 / SL,N,6,399,292,351
2013,Suzuki,Suzuki,SX4 AWD,2,4,23,29,25,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,3,SAE 5W-30 / SL,N,6,391,301,351
2013,Suzuki,Suzuki,SX4 AWD,2,4,22,30,25,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,3,SAE 5W-30 / SL,N,6,398,297,353
2013,Volkswagen,Volkswagen,BEETLE CONVERTIBLE,2,4,21,29,24,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,3,5W40 VW 50200,N,6,421,310,371
2013,Volkswagen,Volkswagen,BEETLE CONVERTIBLE,2,4,27,37,31,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1850,2,2,3,5W40,N,Mod,375,277,332
2013,Volkswagen,Volkswagen,BEETLE CONVERTIBLE,2,4,27,39,30,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,2,2,3,5W40,N,Mod,383,264,335
2013,Volkswagen,Volkswagen,BEETLE CONVERTIBLE,2,4,21,30,24,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,3,5W40 VW 50200,N,6,430,298,371
2013,Volkswagen,Volkswagen,BEETLE CONVERTIBLE,2.5,5,21,27,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,3,10W40 / VW50200,N,6,418,329,378
2013,Volkswagen,Volkswagen,Eos,2,4,22,30,25,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,3,5W40 / VW50200,N,6,405,292,354
2013,Volvo,"Volvo Cars of North America, LLC",C70 FWD,2.5,5,19,28,22,,TC,Turbocharged,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,3,5W-30,N,5,467,314,398
2013,Honda,Acura,ILX,1.5,4,39,38,38,,NA,Naturally Aspirated,7,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1500,1,1,4,0W-20,N,9,225,232,228
2013,Honda,Acura,ILX,2,4,24,35,28,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2050,2,2,4,0W-20,N,7,372,252,318
2013,Honda,Acura,ILX,2.4,4,22,31,25,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,4,0W-20,N,6,420,295,361
2013,Honda,Acura,TSX,2.4,4,22,31,26,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2,2,4,0W-20,N,7,399,280,346
2013,Honda,Acura,TSX,2.4,4,21,29,24,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,4,0W-20,N,6,424,305,370
2013,Honda,Acura,TSX,3.5,6,19,28,23,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2500,2,2,4,0W-20,N,6,455,316,392
2013,Audi,Audi,A4,2,4,24,31,26,,TC,Turbocharged,8,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2,2,4,5W40 VW 50200,N,7,373,304,342
2013,Audi,Audi,A4 quattro,2,4,20,30,24,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,4,5W40 VW 50200,N,6,437,297,374
2013,Audi,Audi,A4 quattro,2,4,20,29,24,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,4,5W40 VW 50200,N,6,435,306,377
2013,Audi,Audi,A4 quattro,2,4,22,32,26,,TC,Turbocharged,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2200,2,2,4,5W40 VW 50200,N,7,397,276,343
